"DATA","Portata fiume (m³/s)"
"2013-11-20","0.95"
"2013-11-21","0.90"
"2013-11-22","0.88"
"2013-11-23","0.88"
"2013-11-24","0.91"
"2013-11-25","0.90"
"2013-11-26","0.88"
"2013-11-27","0.89"
"2013-11-28","0.85"
"2013-11-29","0.87"
"2013-11-30","0.87"
"2013-12-01","0.85"
"2013-12-02","0.88"
"2013-12-03","0.84"
"2013-12-04","0.84"
"2013-12-05","0.84"
"2013-12-06","0.83"
"2013-12-07","0.85"
"2013-12-08","0.85"
"2013-12-09","0.81"
"2013-12-10","0.81"
"2013-12-11","0.85"
"2013-12-12","0.83"
"2013-12-13","0.82"
"2013-12-14","0.82"
"2013-12-15","0.84"
"2013-12-16","0.81"
"2013-12-17","0.82"
"2013-12-18","0.84"
"2013-12-19","0.85"
"2013-12-20","0.86"
"2013-12-21","0.82"
"2013-12-22","0.84"
"2013-12-23","0.84"
"2013-12-24","0.85"
"2013-12-25","1.08"
"2013-12-26","1.00"
"2013-12-27","0.90"
"2013-12-28","0.91"
"2013-12-29","0.87"
"2013-12-30","0.88"
"2013-12-31","0.87"
"2014-01-01","0.93"
"2014-01-02","0.91"
"2014-01-03","0.93"
"2014-01-04","0.99"
"2014-01-05","1.00"
"2014-01-06","0.97"
"2014-01-07","0.96"
"2014-01-08","0.95"
"2014-01-09","0.96"
"2014-01-10","1.00"
"2014-01-11","1.03"
"2014-01-12","1.00"
"2014-01-13","1.00"
"2014-01-14","0.98"
"2014-01-15","0.96"
"2014-01-16","0.98"
"2014-01-17","0.97"
"2014-01-18","0.99"
"2014-01-19","1.03"
"2014-01-20","0.98"
"2014-01-21","0.98"
"2014-01-22","0.98"
"2014-01-23","0.96"
"2014-01-24","0.94"
"2014-01-25","0.97"
"2014-01-26","0.94"
"2014-01-27","0.94"
"2014-01-28","0.97"
"2014-01-29","0.95"
"2014-01-30","0.97"
"2014-01-31","0.98"
"2014-02-01","0.95"
"2014-02-02","0.94"
"2014-02-03","0.95"
"2014-02-04","0.96"
"2014-02-05","0.93"
"2014-02-06","0.94"
"2014-02-07","0.94"
"2014-02-08","0.92"
"2014-02-09","0.92"
"2014-02-10","0.98"
"2014-02-11","0.96"
"2014-02-12","0.93"
"2014-02-13","0.96"
"2014-02-14","0.91"
"2014-02-15","0.95"
"2014-02-16","0.98"
"2014-02-17","1.07"
"2014-02-18","1.09"
"2014-02-19","1.12"
"2014-02-20","1.11"
"2014-02-21","1.18"
"2014-02-22","1.13"
"2014-02-23","1.14"
"2014-02-24","1.19"
"2014-02-25","1.22"
"2014-02-26","1.30"
"2014-02-27","1.14"
"2014-02-28","1.19"
"2014-03-01","1.15"
"2014-03-02","1.12"
"2014-03-03","1.15"
"2014-03-04","1.14"
"2014-03-05","1.12"
"2014-03-06","1.01"
"2014-03-07","1.03"
"2014-03-08","1.15"
"2014-03-09","1.24"
"2014-03-10","2.17"
"2014-03-11","2.82"
"2014-03-12","2.79"
"2014-03-13","2.93"
"2014-03-14","2.23"
"2014-03-15","1.71"
"2014-03-16","1.90"
"2014-03-17","2.20"
"2014-03-18","2.62"
"2014-03-19","2.95"
"2014-03-20","2.92"
"2014-03-21","2.61"
"2014-03-22","2.62"
"2014-03-23","2.17"
"2014-03-24","1.86"
"2014-03-25","1.77"
"2014-03-26","1.68"
"2014-03-27","1.58"
"2014-03-28","1.42"
"2014-03-29","1.46"
"2014-03-30","1.49"
"2014-03-31","1.59"
"2014-04-01","1.72"
"2014-04-02","1.90"
"2014-04-03","2.00"
"2014-04-04","2.14"
"2014-04-05","2.07"
"2014-04-06","2.17"
"2014-04-07","3.14"
"2014-04-08","3.94"
"2014-04-09","3.91"
"2014-04-10","4.42"
"2014-04-11","5.07"
"2014-04-12","5.57"
"2014-04-13","5.99"
"2014-04-14","6.16"
"2014-04-15","6.16"
"2014-04-16","5.73"
"2014-04-17","5.21"
"2014-04-18","5.14"
"2014-04-19","4.64"
"2014-04-20","4.16"
"2014-04-21","3.82"
"2014-04-22","3.62"
"2014-04-23","3.99"
"2014-04-24","4.63"
"2014-04-25","5.23"
"2014-04-26","5.01"
"2014-04-27","5.18"
"2014-04-28","4.37"
"2014-04-29","4.08"
"2014-04-30","3.97"
"2014-05-01","3.89"
"2014-05-02","4.07"
"2014-05-03","3.90"
"2014-05-04","3.84"
"2014-05-05","3.90"
"2014-05-06","4.29"
"2014-05-07","4.91"
"2014-05-08","5.43"
"2014-05-09","5.89"
"2014-05-10","6.84"
"2014-05-11","8.04"
"2014-05-12","7.77"
"2014-05-13","6.22"
"2014-05-14","5.45"
"2014-05-15","5.22"
"2014-05-16","5.03"
"2014-05-17","5.08"
"2014-05-18","4.96"
"2014-05-19","4.98"
"2014-05-20","4.70"
"2014-05-21","4.97"
"2014-05-22","5.72"
"2014-05-23","9.49"
"2014-05-24","9.15"
"2014-05-25","7.77"
"2014-05-26","6.37"
"2014-05-27","6.27"
"2014-05-28","5.97"
"2014-05-29","5.74"
"2014-05-30","6.58"
"2014-05-31","5.98"
"2014-06-01","5.87"
"2014-06-02","6.07"
"2014-06-03","6.83"
"2014-06-04","6.74"
"2014-06-05","6.68"
"2014-06-06","7.32"
"2014-06-07","8.55"
"2014-06-08","9.08"
"2014-06-09","9.14"
"2014-06-10","9.08"
"2014-06-11","9.11"
"2014-06-12","8.80"
"2014-06-13","8.91"
"2014-06-14","9.38"
"2014-06-15","9.39"
"2014-06-16","9.52"
"2014-06-17","8.31"
"2014-06-18","5.96"
"2014-06-19","5.57"
"2014-06-20","5.71"
"2014-06-21","5.60"
"2014-06-22","5.49"
"2014-06-23","5.49"
"2014-06-24","5.59"
"2014-06-25","5.58"
"2014-06-26","5.30"
"2014-06-27","5.03"
"2014-06-28","4.51"
"2014-06-29","4.42"
"2014-06-30","4.10"
"2014-07-01","3.92"
"2014-07-02","3.78"
"2014-07-03","3.47"
"2014-07-04","4.08"
"2014-07-05","3.89"
"2014-07-06","3.64"
"2014-07-07","3.34"
"2014-07-08","3.21"
"2014-07-09","2.87"
"2014-07-10","2.67"
"2014-07-11","2.49"
"2014-07-12","2.44"
"2014-07-13","2.26"
"2014-07-14","2.07"
"2014-07-15","1.88"
"2014-07-16","2.28"
"2014-07-17","2.06"
"2014-07-18","1.80"
"2014-07-19","1.76"
"2014-07-20","1.74"
"2014-07-21","1.74"
"2014-07-22","1.63"
"2014-07-23","1.57"
"2014-07-24","1.77"
"2014-07-25","1.53"
"2014-07-26","1.68"
"2014-07-27","1.50"
"2014-07-28","1.50"
"2014-07-29","1.48"
"2014-07-30","1.45"
"2014-07-31","1.46"
"2014-08-01","1.83"
"2014-08-02","1.67"
"2014-08-03","1.55"
"2014-08-04","1.53"
"2014-08-05","1.50"
"2014-08-06","1.51"
"2014-08-07","1.49"
"2014-08-08","1.50"
"2014-08-09","1.52"
"2014-08-10","1.49"
"2014-08-11","1.50"
"2014-08-12","1.46"
"2014-08-13","1.67"
"2014-08-14","1.43"
"2014-08-15","1.38"
"2014-08-16","1.41"
"2014-08-17","1.39"
"2014-08-18","1.41"
"2014-08-19","1.50"
"2014-08-20","1.41"
"2014-08-21","1.40"
"2014-08-22","1.41"
"2014-08-23","1.41"
"2014-08-24","1.38"
"2014-08-25","1.40"
"2014-08-26","1.27"
"2014-08-27","0.92"
"2014-08-28","0.91"
"2014-08-29","0.91"
"2014-08-30","0.90"
"2014-08-31","0.90"
"2014-09-01","0.83"
"2014-09-02","0.84"
"2014-09-03","0.86"
"2014-09-04","0.88"
"2014-09-05","0.90"
"2014-09-06","0.87"
"2014-09-07","0.87"
"2014-09-08","0.87"
"2014-09-09","0.95"
"2014-09-10","1.08"
"2014-09-11","1.04"
"2014-09-12","1.01"
"2014-09-13","0.99"
"2014-09-14","1.02"
"2014-09-15","1.05"
"2014-09-16","1.04"
"2014-09-17","1.08"
"2014-09-18","1.11"
"2014-09-19","1.01"
"2014-09-20","1.08"
"2014-09-21","0.95"
"2014-09-22","0.92"
"2014-09-23","0.91"
"2014-09-24","0.95"
"2014-09-25","0.91"
"2014-09-26","0.89"
"2014-09-27","0.89"
"2014-09-28","0.93"
"2014-09-29","0.91"
"2014-09-30","0.97"
"2014-10-01","0.96"
"2014-10-02","0.93"
"2014-10-03","0.91"
"2014-10-04","0.91"
"2014-10-05","0.95"
"2014-10-06","0.91"
"2014-10-07","0.93"
"2014-10-08","0.94"
"2014-10-09","0.90"
"2014-10-10","0.89"
"2014-10-11","0.94"
"2014-10-12","0.94"
"2014-10-13","1.38"
"2014-10-14","1.02"
"2014-10-15","0.94"
"2014-10-16","0.93"
"2014-10-17","0.93"
"2014-10-18","0.91"
"2014-10-19","0.90"
"2014-10-20","0.86"
"2014-10-21","0.91"
"2014-10-22","0.87"
"2014-10-23","0.86"
"2014-10-24","0.81"
"2014-10-25","0.77"
"2014-10-26","0.79"
"2014-10-27","0.79"
"2014-10-28","0.78"
"2014-10-29","0.74"
"2014-10-30","0.74"
"2014-10-31","0.76"
"2014-11-01","0.76"
"2014-11-02","0.75"
"2014-11-03","0.79"
"2014-11-04","1.83"
"2014-11-05","1.71"
"2014-11-06","0.99"
"2014-11-07","0.88"
"2014-11-08","0.84"
"2014-11-09","0.89"
"2014-11-10","1.13"
"2014-11-11","2.11"
"2014-11-12","1.72"
"2014-11-13","1.20"
"2014-11-14","1.07"
"2014-11-15","2.71"
"2014-11-16","2.00"
"2014-11-17","2.72"
"2014-11-18","2.06"
"2014-11-19","1.16"
"2014-11-20","1.05"
"2014-11-21","1.03"
"2014-11-22","0.99"
"2014-11-23","0.98"
"2014-11-24","0.98"
"2014-11-25","1.01"
"2014-11-26","1.01"
"2014-11-27","1.05"
"2014-11-28","1.11"
"2014-11-29","1.17"
"2014-11-30","1.81"
"2014-12-01","3.32"
"2014-12-02","2.95"
"2014-12-03","2.43"
"2014-12-04","1.98"
"2014-12-05","1.67"
"2014-12-06","1.49"
"2014-12-07","1.40"
"2014-12-08","1.31"
"2014-12-09","1.27"
"2014-12-10","1.23"
"2014-12-11","1.19"
"2014-12-12","1.16"
"2014-12-13","1.15"
"2014-12-14","1.11"
"2014-12-15","1.10"
"2014-12-16","1.14"
"2014-12-17","1.09"
"2014-12-18","1.08"
"2014-12-19","1.02"
"2014-12-20","0.98"
"2014-12-21","1.03"
"2014-12-22","0.98"
"2014-12-23","0.95"
"2014-12-24","1.01"
"2014-12-25","0.96"
"2014-12-26","0.99"
"2014-12-27","0.98"
"2014-12-28","0.97"
"2014-12-29","0.94"
"2014-12-30","0.94"
"2014-12-31","0.93"
"2015-01-01","1.16"
"2015-01-02","1.13"
"2015-01-03","1.11"
"2015-01-04","1.13"
"2015-01-05","1.15"
"2015-01-06","1.13"
"2015-01-07","1.15"
"2015-01-08","1.13"
"2015-01-09","1.05"
"2015-01-10","1.07"
"2015-01-11","1.08"
"2015-01-12","1.06"
"2015-01-13","1.08"
"2015-01-14","1.10"
"2015-01-15","1.10"
"2015-01-16","1.14"
"2015-01-17","1.16"
"2015-01-18","1.10"
"2015-01-19","1.08"
"2015-01-20","1.07"
"2015-01-21","1.07"
"2015-01-22","1.06"
"2015-01-23","1.08"
"2015-01-24","1.03"
"2015-01-25","1.05"
"2015-01-26","1.02"
"2015-01-27","1.03"
"2015-01-28","1.04"
"2015-01-29","1.03"
"2015-01-30","1.06"
"2015-01-31","1.03"
"2015-02-01","1.04"
"2015-02-02","1.00"
"2015-02-03","1.03"
"2015-02-04","1.02"
"2015-02-05","1.08"
"2015-02-06","1.11"
"2015-02-07","1.08"
"2015-02-08","1.08"
"2015-02-09","1.07"
"2015-02-10","1.05"
"2015-02-11","1.05"
"2015-02-12","1.04"
"2015-02-13","1.06"
"2015-02-14","1.05"
"2015-02-15","1.06"
"2015-02-16","1.09"
"2015-02-17","1.05"
"2015-02-18","1.05"
"2015-02-19","1.00"
"2015-02-20","1.01"
"2015-02-21","1.11"
"2015-02-22","1.06"
"2015-02-23","1.03"
"2015-02-24","1.07"
"2015-02-25","0.97"
"2015-02-26","0.98"
"2015-02-27","1.05"
"2015-02-28","1.06"
"2015-03-01","1.01"
"2015-03-02","1.15"
"2015-03-03","1.17"
"2015-03-04","1.24"
"2015-03-05","1.16"
"2015-03-06","1.11"
"2015-03-07","1.15"
"2015-03-08","1.16"
"2015-03-09","1.15"
"2015-03-10","1.16"
"2015-03-11","1.22"
"2015-03-12","1.26"
"2015-03-13","1.26"
"2015-03-14","1.32"
"2015-03-15","1.33"
"2015-03-16","1.26"
"2015-03-17","1.24"
"2015-03-18","1.21"
"2015-03-19","1.28"
"2015-03-20","1.40"
"2015-03-21","1.47"
"2015-03-22","1.54"
"2015-03-23","2.79"
"2015-03-24","3.07"
"2015-03-25","3.13"
"2015-03-26","3.11"
"2015-03-27","2.76"
"2015-03-28","1.61"
"2015-03-29","1.70"
"2015-03-30","2.14"
"2015-03-31","2.59"
"2015-04-01","2.61"
"2015-04-02","2.12"
"2015-04-03","1.93"
"2015-04-04","1.87"
"2015-04-05","1.79"
"2015-04-06","1.59"
"2015-04-07","1.48"
"2015-04-08","1.46"
"2015-04-09","1.52"
"2015-04-10","1.61"
"2015-04-11","1.67"
"2015-04-12","1.72"
"2015-04-13","1.98"
"2015-04-14","2.50"
"2015-04-15","3.03"
"2015-04-16","3.25"
"2015-04-17","3.34"
"2015-04-18","3.70"
"2015-04-19","3.76"
"2015-04-20","3.12"
"2015-04-21","3.00"
"2015-04-22","3.27"
"2015-04-23","3.52"
"2015-04-24","3.89"
"2015-04-25","4.18"
"2015-04-26","4.16"
"2015-04-27","4.75"
"2015-04-28","4.40"
"2015-04-29","4.16"
"2015-04-30","3.86"
"2015-05-01","4.47"
"2015-05-02","7.20"
"2015-05-03","8.30"
"2015-05-04","8.34"
"2015-05-05","8.67"
"2015-05-06","8.45"
"2015-05-07","8.21"
"2015-05-08","7.86"
"2015-05-09","8.82"
"2015-05-10","8.79"
"2015-05-11","8.65"
"2015-05-12","8.21"
"2015-05-13","7.82"
"2015-05-14","8.28"
"2015-05-15","7.84"
"2015-05-16","8.25"
"2015-05-17","8.45"
"2015-05-18","8.13"
"2015-05-19","8.47"
"2015-05-20","7.32"
"2015-05-21","6.16"
"2015-05-22","5.17"
"2015-05-23","5.11"
"2015-05-24","5.00"
"2015-05-25","4.78"
"2015-05-26","4.85"
"2015-05-27","4.59"
"2015-05-28","4.53"
"2015-05-29","4.54"
"2015-05-30","4.59"
"2015-05-31","4.49"
"2015-06-01","4.35"
"2015-06-02","4.31"
"2015-06-03","4.25"
"2015-06-04","4.20"
"2015-06-05","4.42"
"2015-06-06","4.17"
"2015-06-07","3.88"
"2015-06-08","4.09"
"2015-06-09","4.25"
"2015-06-10","4.16"
"2015-06-11","3.72"
"2015-06-12","4.91"
"2015-06-13","7.95"
"2015-06-14","7.59"
"2015-06-15","6.64"
"2015-06-16","6.01"
"2015-06-17","5.84"
"2015-06-18","5.27"
"2015-06-19","4.76"
"2015-06-20","4.33"
"2015-06-21","3.96"
"2015-06-22","3.74"
"2015-06-23","3.63"
"2015-06-24","3.35"
"2015-06-25","3.21"
"2015-06-26","3.09"
"2015-06-27","2.83"
"2015-06-28","2.65"
"2015-06-29","2.57"
"2015-06-30","2.51"
"2015-07-01","2.35"
"2015-07-02","2.13"
