"DATA","Portata fiume (m³/s)"
"2016-10-30","3.31"
"2016-10-31","3.14"
"2016-11-01","3.07"
"2016-11-02","3.01"
"2016-11-03","2.96"
"2016-11-04","2.95"
"2016-11-05","14.70"
"2016-11-06","13.47"
"2016-11-07","4.12"
"2016-11-08","3.44"
"2016-11-09","3.15"
"2016-11-10","3.01"
"2016-11-11","2.87"
"2016-11-12","2.74"
"2016-11-13","2.73"
"2016-11-14","2.70"
"2016-11-15","2.62"
"2016-11-16","2.74"
"2016-11-17","2.68"
"2016-11-18","2.70"
"2016-11-19","2.88"
"2016-11-20","2.72"
"2016-11-21","3.38"
"2016-11-22","5.24"
"2016-11-23","7.00"
"2016-11-24","19.66"
"2016-11-25","25.28"
"2016-11-26","11.78"
"2016-11-27","8.20"
"2016-11-28","6.97"
"2016-11-29","6.14"
"2016-11-30","5.64"
"2016-12-01","5.40"
"2016-12-02","5.12"
"2016-12-03","4.94"
"2016-12-04","4.80"
"2016-12-05","4.52"
"2016-12-06","4.26"
"2016-12-07","3.99"
"2016-12-08","3.89"
"2016-12-09","3.85"
"2016-12-10","3.78"
"2016-12-11","3.75"
"2016-12-12","3.63"
"2016-12-13","3.51"
"2016-12-14","3.51"
"2016-12-15","3.42"
"2016-12-16","3.41"
"2016-12-17","3.42"
"2016-12-18","3.32"
"2016-12-19","3.29"
"2016-12-20","3.55"
"2016-12-21","3.50"
"2016-12-22","3.44"
"2016-12-23","3.36"
"2016-12-24","3.46"
"2016-12-25","3.67"
"2016-12-26","4.09"
"2016-12-27","4.14"
"2016-12-28","4.01"
"2016-12-29","3.80"
"2016-12-30","3.72"
"2016-12-31","3.53"
"2017-01-01","3.26"
"2017-01-02","3.32"
"2017-01-03","3.26"
"2017-01-04","3.28"
"2017-01-05","3.15"
"2017-01-06","2.97"
"2017-01-07","3.03"
"2017-01-08","2.95"
"2017-01-09","2.92"
"2017-01-10","2.81"
"2017-01-11","2.77"
"2017-01-12","2.87"
"2017-01-13","2.93"
"2017-01-14","2.75"
"2017-01-15","2.65"
"2017-01-16","2.65"
"2017-01-17","2.70"
"2017-01-18","2.67"
"2017-01-19","2.67"
"2017-01-20","2.65"
"2017-01-21","2.65"
"2017-01-22","2.77"
"2017-01-23","2.67"
"2017-01-24","2.72"
"2017-01-25","2.72"
"2017-01-26","2.70"
"2017-01-27","2.66"
"2017-01-28","2.71"
"2017-01-29","2.73"
"2017-01-30","2.69"
"2017-01-31","2.70"
"2017-02-01","2.68"
"2017-02-02","2.72"
"2017-02-03","2.93"
"2017-02-04","2.86"
"2017-02-05","2.90"
"2017-02-06","2.83"
"2017-02-07","2.85"
"2017-02-08","2.87"
"2017-02-09","2.95"
"2017-02-10","2.84"
"2017-02-11","2.78"
"2017-02-12","2.75"
"2017-02-13","2.86"
"2017-02-14","3.05"
"2017-02-15","3.15"
"2017-02-16","3.36"
"2017-02-17","3.56"
"2017-02-18","3.55"
"2017-02-19","3.47"
"2017-02-20","3.44"
"2017-02-21","3.36"
"2017-02-22","3.48"
"2017-02-23","3.63"
"2017-02-24","3.99"
"2017-02-25","3.91"
"2017-02-26","3.70"
"2017-02-27","3.59"
"2017-02-28","3.60"
"2017-03-01","3.51"
"2017-03-02","3.46"
"2017-03-03","3.45"
"2017-03-04","3.75"
"2017-03-05","3.80"
"2017-03-06","3.82"
"2017-03-07","3.73"
"2017-03-08","3.58"
"2017-03-09","3.58"
"2017-03-10","3.83"
"2017-03-11","3.73"
"2017-03-12","3.73"
"2017-03-13","3.61"
"2017-03-14","3.57"
"2017-03-15","3.55"
"2017-03-16","3.56"
"2017-03-17","3.65"
"2017-03-18","3.95"
"2017-03-19","4.02"
"2017-03-20","4.20"
"2017-03-21","4.32"
"2017-03-22","4.17"
"2017-03-23","4.22"
"2017-03-24","5.15"
"2017-03-25","6.08"
"2017-03-26","6.75"
"2017-03-27","5.94"
"2017-03-28","5.38"
"2017-03-29","4.91"
"2017-03-30","4.75"
"2017-03-31","4.57"
"2017-04-01","4.37"
"2017-04-02","7.05"
"2017-04-03","10.46"
"2017-04-04","8.07"
"2017-04-05","7.94"
"2017-04-06","7.54"
"2017-04-07","6.68"
"2017-04-08","6.23"
"2017-04-09","6.04"
"2017-04-10","5.68"
"2017-04-11","5.37"
"2017-04-12","5.30"
"2017-04-13","5.21"
"2017-04-14","5.10"
"2017-04-15","5.03"
"2017-04-16","4.78"
"2017-04-17","4.46"
"2017-04-18","4.22"
"2017-04-19","3.84"
"2017-04-20","3.68"
"2017-04-21","3.58"
"2017-04-22","3.60"
"2017-04-23","3.69"
"2017-04-24","3.92"
"2017-04-25","3.75"
"2017-04-26","4.00"
"2017-04-27","3.96"
"2017-04-28","3.49"
"2017-04-29","3.34"
"2017-04-30","3.25"
"2017-05-01","3.45"
"2017-05-02","3.20"
"2017-05-03","3.22"
"2017-05-04","3.15"
"2017-05-05","2.98"
"2017-05-06","3.63"
"2017-05-07","3.47"
"2017-05-08","3.81"
"2017-05-09","3.58"
"2017-05-10","3.69"
"2017-05-11","3.71"
"2017-05-12","3.62"
"2017-05-13","3.50"
"2017-05-14","3.42"
"2017-05-15","3.29"
"2017-05-16","3.37"
"2017-05-17","3.60"
"2017-05-18","3.88"
"2017-05-19","3.84"
"2017-05-20","3.54"
"2017-05-21","3.22"
"2017-05-22","3.38"
"2017-05-23","3.36"
"2017-05-24","3.46"
"2017-05-25","3.75"
"2017-05-26","3.73"
"2017-05-27","3.44"
"2017-05-28","3.40"
"2017-05-29","3.32"
"2017-05-30","3.18"
"2017-05-31","3.27"
"2017-06-01","3.09"
"2017-06-02","2.93"
"2017-06-03","2.96"
"2017-06-04","2.92"
"2017-06-05","3.16"
"2017-06-06","2.94"
"2017-06-07","2.63"
"2017-06-08","2.81"
"2017-06-09","2.79"
"2017-06-10","2.87"
"2017-06-11","2.87"
"2017-06-12","3.08"
"2017-06-13","3.05"
"2017-06-14","3.18"
"2017-06-15","2.98"
"2017-06-16","2.69"
"2017-06-17","2.71"
"2017-06-18","2.62"
"2017-06-19","2.58"
"2017-06-20","2.50"
"2017-06-21","2.58"
"2017-06-22","2.49"
"2017-06-23","2.50"
"2017-06-24","2.51"
"2017-06-25","2.48"
"2017-06-26","2.66"
"2017-06-27","2.78"
"2017-06-28","2.86"
"2017-06-29","2.41"
"2017-06-30","2.27"
"2017-07-01","2.34"
"2017-07-02","2.29"
"2017-07-03","2.24"
"2017-07-04","2.37"
"2017-07-05","2.31"
"2017-07-06","2.19"
"2017-07-07","2.22"
"2017-07-08","2.19"
"2017-07-09","2.48"
"2017-07-10","2.26"
"2017-07-11","2.42"
"2017-07-12","2.45"
"2017-07-13","2.14"
"2017-07-14","2.29"
"2017-07-15","2.21"
"2017-07-16","2.04"
"2017-07-17","2.51"
"2017-07-18","2.28"
"2017-07-19","2.21"
"2017-07-20","2.35"
"2017-07-21","2.34"
"2017-07-22","2.23"
"2017-07-23","2.19"
"2017-07-24","2.44"
"2017-07-25","1.94"
"2017-07-26","1.86"
"2017-07-27","1.94"
"2017-07-28","2.11"
"2017-07-29","2.52"
"2017-07-30","2.41"
"2017-07-31","2.55"
"2017-08-01","2.44"
"2017-08-02","2.42"
"2017-08-03","2.32"
"2017-08-04","2.28"
"2017-08-05","2.25"
"2017-08-06","2.37"
"2017-08-07","2.26"
"2017-08-08","2.25"
"2017-08-09","2.30"
"2017-08-10","2.20"
"2017-08-11","2.18"
"2017-08-12","1.96"
"2017-08-13","2.07"
"2017-08-14","1.98"
"2017-08-15","1.99"
"2017-08-16","2.03"
"2017-08-17","2.01"
"2017-08-18","1.99"
"2017-08-19","2.07"
"2017-08-20","1.90"
"2017-08-21","1.82"
"2017-08-22","1.86"
"2017-08-23","1.92"
"2017-08-24","2.04"
"2017-08-25","2.12"
"2017-08-26","2.10"
"2017-08-27","2.08"
"2017-08-28","2.06"
"2017-08-29","2.06"
"2017-08-30","2.14"
"2017-08-31","2.30"
"2017-09-01","1.99"
"2017-09-02","1.89"
"2017-09-03","1.84"
"2017-09-04","1.81"
"2017-09-05","1.90"
"2017-09-06","1.92"
"2017-09-07","2.04"
"2017-09-08","2.09"
"2017-09-09","2.12"
"2017-09-10","2.14"
"2017-09-11","2.06"
"2017-09-12","1.91"
"2017-09-13","2.04"
"2017-09-14","2.29"
"2017-09-15","2.17"
"2017-09-16","2.19"
"2017-09-17","2.44"
"2017-09-18","2.54"
"2017-09-19","2.56"
"2017-09-20","2.52"
"2017-09-21","2.49"
"2017-09-22","2.53"
"2017-09-23","2.55"
"2017-09-24","2.63"
"2017-09-25","2.95"
"2017-09-26","3.66"
"2017-09-27","3.39"
"2017-09-28","3.39"
"2017-09-29","3.25"
"2017-09-30","3.12"
"2017-10-01","3.06"
"2017-10-02","3.08"
"2017-10-03","3.06"
"2017-10-04","3.00"
"2017-10-05","3.04"
"2017-10-06","2.71"
"2017-10-07","2.26"
"2017-10-08","2.26"
"2017-10-09","2.19"
"2017-10-10","2.15"
"2017-10-11","2.13"
"2017-10-12","2.12"
"2017-10-13","2.19"
"2017-10-14","2.19"
"2017-10-15","2.26"
"2017-10-16","2.17"
"2017-10-17","2.06"
"2017-10-18","2.15"
"2017-10-19","2.19"
"2017-10-20","2.13"
"2017-10-21","2.15"
"2017-10-22","2.17"
"2017-10-23","2.04"
"2017-10-24","2.08"
"2017-10-25","2.06"
"2017-10-26","2.04"
"2017-10-27","2.07"
"2017-10-28","2.11"
"2017-10-29","2.11"
"2017-10-30","2.04"
"2017-10-31","2.10"
"2017-11-01","2.40"
"2017-11-02","2.45"
"2017-11-03","2.47"
"2017-11-04","2.57"
"2017-11-05","2.90"
"2017-11-06","2.89"
"2017-11-07","3.38"
"2017-11-08","3.07"
"2017-11-09","3.23"
"2017-11-10","3.62"
"2017-11-11","3.25"
"2017-11-12","3.22"
"2017-11-13","3.08"
"2017-11-14","2.89"
"2017-11-15","2.91"
"2017-11-16","2.88"
"2017-11-17","2.87"
"2017-11-18","2.86"
"2017-11-19","2.87"
"2017-11-20","2.75"
"2017-11-21","2.72"
"2017-11-22","2.73"
"2017-11-23","2.78"
"2017-11-24","2.75"
"2017-11-25","2.74"
"2017-11-26","2.67"
"2017-11-27","2.55"
"2017-11-28","2.50"
"2017-11-29","2.49"
"2017-11-30","2.46"
"2017-12-01","2.37"
"2017-12-02","2.66"
"2017-12-03","2.36"
"2017-12-04","2.43"
"2017-12-05","2.36"
"2017-12-06","2.37"
"2017-12-07","2.30"
"2017-12-08","2.38"
"2017-12-09","2.25"
"2017-12-10","2.20"
"2017-12-11","6.55"
"2017-12-12","5.47"
"2017-12-13","2.14"
"2017-12-14","2.23"
"2017-12-15","2.11"
"2017-12-16","1.95"
"2017-12-17","1.86"
"2017-12-18","1.77"
"2017-12-19","1.65"
"2017-12-20","1.73"
"2017-12-21","1.76"
"2017-12-22","1.82"
"2017-12-23","1.81"
"2017-12-24","1.72"
"2017-12-25","1.74"
"2017-12-26","1.82"
"2017-12-27","1.82"
"2017-12-28","1.77"
"2017-12-29","1.65"
"2017-12-30","1.67"
"2017-12-31","1.69"
"2018-01-01","1.93"
"2018-01-02","1.69"
"2018-01-03","2.01"
"2018-01-04","2.01"
"2018-01-05","2.04"
"2018-01-06","2.02"
"2018-01-07","2.33"
"2018-01-08","4.75"
"2018-01-09","6.72"
"2018-01-10","4.52"
"2018-01-11","3.47"
"2018-01-12","3.12"
"2018-01-13","2.93"
"2018-01-14","2.75"
"2018-01-15","2.60"
"2018-01-16","2.56"
"2018-01-17","2.70"
"2018-01-18","2.54"
"2018-01-19","2.61"
"2018-01-20","2.50"
"2018-01-21","2.53"
"2018-01-22","2.40"
"2018-01-23","2.38"
"2018-01-24","2.37"
"2018-01-25","2.39"
"2018-01-26","2.37"
"2018-01-27","2.46"
"2018-01-28","2.37"
"2018-01-29","2.36"
"2018-01-30","2.44"
"2018-01-31","2.44"
"2018-02-01","2.45"
"2018-02-02","2.41"
"2018-02-03","2.36"
"2018-02-04","2.28"
"2018-02-05","2.25"
"2018-02-06","2.25"
"2018-02-07","2.25"
"2018-02-08","2.21"
"2018-02-09","2.13"
"2018-02-10","2.12"
"2018-02-11","2.13"
"2018-02-12","2.12"
"2018-02-13","1.99"
"2018-02-14","1.96"
"2018-02-15","1.95"
"2018-02-16","1.94"
"2018-02-17","1.97"
"2018-02-18","2.02"
"2018-02-19","2.00"
"2018-02-20","1.95"
"2018-02-21","1.99"
"2018-02-22","2.02"
"2018-02-23","2.06"
"2018-02-24","2.21"
"2018-02-25","2.04"
"2018-02-26","1.74"
"2018-02-27","1.78"
"2018-02-28","1.73"
"2018-03-01","1.88"
"2018-03-02","1.95"
"2018-03-03","2.07"
"2018-03-04","2.01"
